,QC_1.mzdata,QC_2.mzdata,QC_3.mzdata,QC_4.mzdata,QC_5.mzdata,QC_6.mzdata,QC_7.mzdata,QC_8.mzdata,QC_9.mzdata,pos_1.mzdata,pos_2.mzdata,pos_3.mzdata,pos_4.mzdata,pos_5.mzdata,pos_6.mzdata,pos_7.mzdata,pos_8.mzdata,pos_9.mzdata,pos_10.2.mzdata,pos_11.mzdata,pos_12.mzdata,pos_13.mzdata,pos_14.mzdata,pos_15.mzdata,pos_16.mzdata,pos_17.mzdata,pos_18.mzdata,pos_19.mzdata,pos_20.mzdata,pos_21.mzdata,pos_22.mzdata,pos_23.mzdata,pos_24.mzdata,pos_25.mzdata,pos_26.mzdata,pos_27.mzdata,pos_28.mzdata,pos_29.mzdata,pos_30.mzdata,pos_31.mzdata,pos_32.mzdata,pos_33.mzdata,pos_34.mzdata,pos_35.mzdata,pos_36.mzdata,pos_37.mzdata,pos_38.mzdata,pos_39.mzdata,pos_40.mzdata,pos_41.mzdata,pos_42.mzdata,pos_43.mzdata,pos_44.mzdata,pos_45.mzdata,pos_46.mzdata,pos_47.mzdata,pos_48.mzdata,pos_49.mzdata,pos_50.mzdata,pos_51.mzdata,pos_52.mzdata,pos_53.mzdata,pos_54.mzdata,pos_55.mzdata,pos_56.mzdata,pos_57.mzdata,pos_58.mzdata,pos_59.mzdata,pos_60.mzdata,pos_61.mzdata,pos_62.mzdata,pos_63.mzdata,pos_64.mzdata,pos_65.mzdata,pos_66.mzdata,pos_67.mzdata,pos_68.mzdata,pos_69.mzdata,pos_70.mzdata,pos_71.mzdata,pos_72.mzdata,pos_73.mzdata,pos_74.mzdata,pos_75.mzdata,pos_76.mzdata,pos_77.mzdata,pos_78.mzdata,pos_79.mzdata,pos_80.mzdata,pos_81.mzdata,pos_82.mzdata,pos_83.mzdata,pos_84.mzdata,pos_85.mzdata,pos_86.mzdata,pos_87.mzdata,pos_88.mzdata,pos_89.mzdata,pos_90.mzdata,pos_91.mzdata,pos_92.mzdata,pos_93.mzdata 
mz1434,3357.632192,10401.25089,11577.61781,10878.5099,10363.21997,3598.345514,11823.60102,12337.81688,5451.451226,8284.539912,7826.363373,6210.185967,6889.181895,11343.873,10025.63821,10811.84934,6303.399011,4411.920529,11262.14641,6477.159837,6787.365873,8655.4628,11904.03497,7999.439144,11049.79386,12019.61989,7528.143507,9689.507734,5665.987744,7223.821195,9693.324458,10410.87917,8575.618655,6474.620469,2405.794453,3546.215918,4135.632305,3420.362109,9559.838895,10935.11439,8024.493716,8267.045235,10790.1546,10536.4757,8388.682167,8109.575129,8025.761115,9015.764065,10777.90134,11130.28477,9691.02414,11313.86195,11326.49025,11545.55815,10690.1834,7454.077381,3731.90502,4907.814622,11579.27944,11131.85974,9824.680081,7256.382243,6923.106457,11466.26964,5874.4235,8509.691724,8936.329573,6078.950132,5567.271937,5241.480565,10859.84964,9231.660631,11146.44032,10679.08886,8299.907576,12082.21958,4047.043321,4941.624202,10053.02259,6558.447991,6991.357348,10473.84681,7912.508564,9421.613488,2454.549551,4220.565493,3357.81897,7325.840969,11037.60493,10602.51397,8452.45529,3001.409988,4721.891787,9737.159124,12263.717,4634.956971,8459.123116,9772.381465,9199.111722,3971.067398,10764.24687,8721.509261
mz1435,99697.99898,95145.00137,93212.74305,88534.14577,93897.3553,93094.4376,91247.82575,79568.49143,84454.4655,105977.6514,64106.02819,116197.7681,79585.74999,81892.84103,102306.305,57347.82297,73675.91744,84476.08074,54736.80398,91293.25416,68890.89723,53610.82249,32159.8469,69126.54177,49788.49484,77933.45748,102446.2837,98376.23359,67917.07456,66308.11778,35389.44487,82795.7321,77564.65357,83533.06124,141847.5243,40246.81595,72114.32527,107800.2401,106102.5969,109483.4257,91873.41851,136680.3795,107205.9049,138784.3938,103299.3105,117949.2302,127447.9366,124279.975,139775.8789,162572.4378,85949.48247,102371.3015,89448.02279,42951.36972,40600.6127,85935.74755,76211.80314,118618.276,90755.22539,206696.71,83574.40068,72273.57566,41104.62625,67275.30801,69920.3524,136359.0507,155631.1662,57251.32596,111414.1233,146345.2692,144219.4875,153970.2976,112155.5346,56333.69545,34516.58433,60774.01662,56935.93909,56452.38332,49703.89689,70283.24531,80699.60584,61767.49217,43077.14789,45450.07263,35806.20962,27334.3891,46352.23049,50845.5561,68491.93004,87618.00713,49885.43761,63237.63579,29983.75696,97774.96186,58786.15044,69584.22753,85611.82513,51105.51895,70319.49292,98864.1089,46966.60898,82045.87001
mz1436,57468.75164,53982.42448,52128.34397,54044.44942,55067.91751,55106.91401,48728.91697,48352.42711,49376.50571,125112.0661,29908.93829,10671.63493,16860.51855,40907.42019,63633.24863,36315.48292,11767.46836,15999.95875,15813.15991,21483.39527,23360.54979,23355.56367,15217.8143,47681.98324,47565.13401,54945.24392,45092.38184,18656.18807,24950.41863,44464.24094,66172.48058,91605.12467,93707.04604,99781.04629,51616.86109,55082.06923,72841.17004,54636.6576,22408.98951,10667.46847,13463.01609,23626.17762,15536.33414,14917.34242,19778.03365,8411.225039,22888.36573,17510.33501,10982.21535,13129.33184,14768.77735,16223.78039,12002.47509,9901.624636,6404.524759,16421.90982,8593.695577,17942.58376,17429.89952,20948.50833,14982.18141,41825.50331,31152.16391,16226.84642,15678.59391,14851.73145,8383.895706,35862.02131,62388.93524,43194.30386,57579.21764,68386.89339,65548.16304,80567.62711,70793.6299,30899.50523,32303.86523,51620.04174,97971.50325,94495.554,75150.31126,84205.34494,79736.58399,47190.67852,57438.17426,55906.15233,76762.39152,86286.13618,123443.5167,81509.62067,53746.42301,67487.67999,107440.5071,90053.94475,129458.3948,76676.79931,27564.79373,56443.58367,58235.49049,100997.46,56913.25843,63830.19575
mz1437,17238.88085,19399.27217,20850.88651,21350.74992,19794.78088,22811.7272,19492.15453,25405.17704,27498.75773,10844.69608,32648.58514,16051.06617,18837.96755,32468.54743,15457.54086,34148.90268,37694.28481,40406.44194,20183.05932,2820.080834,22165.12412,6035.793943,16536.88359,17638.48373,22918.69721,14416.40632,18462.63059,10244.8737,11512.43198,2934.020859,13026.10357,23113.26047,27692.49728,18409.19557,4914.420989,19209.33627,8091.220279,9573.600191,20509.14281,22892.56194,24066.75352,14127.13041,24915.24961,32332.85942,14590.73402,36356.19554,6003.049728,10484.93848,28202.25861,35133.27422,20660.18719,3843.290764,32164.2283,25153.82273,29382.61875,26001.54492,44426.62466,34741.66114,16507.94197,4282.383926,29053.303,9061.524844,16241.4034,16184.63883,34461.51633,9935.506324,25590.07547,21047.14078,32062.51688,31296.09692,42242.53875,47890.0521,41512.24462,21196.89214,27682.57323,35224.87443,28231.57901,32460.02657,21644.44617,38008.24987,31123.93508,39403.34078,8631.303252,28186.26758,20110.8651,32343.49886,36017.12602,29766.79639,25680.66429,18021.95665,30871.41774,25259.44875,32027.93062,27844.38663,34361.69904,35224.11237,21497.27454,25276.01371,31618.81417,20508.5327,26171.48035,58342.94906
mz1438,9532.926013,5417.413649,11187.14553,3591.212782,8482.061539,10206.36701,6817.241288,16602.69352,19540.45496,14439.76303,24764.57517,8612.97766,8815.287744,18951.80467,4279.337499,14919.89474,6123.46608,16993.20982,12451.46539,15215.2312,6958.36935,9194.440528,17180.33871,5707.468887,2896.93245,8369.082561,6430.762323,8550.777827,6508.488164,11280.58816,11109.54892,19404.50273,6000.864094,5757.939492,4798.163678,14750.22215,5454.798417,4287.191719,19847.57801,13681.24152,12724.2857,9439.334169,12689.37814,11492.3296,5285.277539,12340.11786,6961.766936,16664.83293,8537.599813,20368.94369,8334.960779,10453.32338,9489.680069,4149.713145,9445.98488,11244.22679,11869.36565,14538.72188,8029.657713,10328.74724,11319.85027,7317.61793,20154.20549,11663.75572,9656.391639,8002.81126,10609.27736,9356.52375,12933.62047,11577.24288,18525.46252,12454.66054,5569.874414,10002.54882,18810.34861,8684.634885,6838.729338,12030.58165,10048.00348,13493.97385,8568.657879,10403.71159,8860.867266,10612.7837,8369.079099,11152.14633,9075.866892,10347.27115,22549.85814,12807.79863,19609.09785,10771.46796,13203.61951,12790.66786,7070.483115,9777.10202,11233.64464,12981.66024,16236.51515,6557.406021,15938.35793,17363.15188
mz1439,12462.36773,11658.30438,6337.632405,9708.004842,12165.89502,9553.023252,7460.723166,6633.88075,4121.505593,6013.577121,9362.09761,8163.936668,4332.017432,2184.367983,15569.24988,7556.807268,8775.370028,8627.08695,1740.577372,3315.052071,11568.57471,7933.095157,3272.301996,11805.0554,19349.38857,22092.91261,7268.431027,9327.928846,15502.18307,5045.911227,4014.838711,4979.065256,20094.02809,3953.517012,8562.607343,4205.754762,8459.151773,8416.995529,8000.629016,10418.58581,18365.75758,3453.490605,8078.802736,12328.61424,5354.237211,3999.718576,3068.51727,9986.411694,7427.967432,8741.401491,4560.577326,4993.917374,12535.07175,2037.176116,1843.949209,10031.10974,20901.00053,17051.55379,7031.883244,8284.644724,16127.25847,7329.96791,8364.499569,4261.769121,11615.94153,8920.32668,4400.437606,4598.091897,4057.510459,7068.158795,10686.6223,6667.883247,3084.468691,14119.31448,7121.965109,0,4904.974718,3243.738296,7806.063182,7889.966479,8638.802727,7411.285884,2808.92796,8144.878561,4185.785025,5294.239545,17632.66003,8183.82846,3134.967538,4287.804387,5613.78834,6394.386822,5584.864001,7941.368026,11667.31702,8746.848234,8772.38634,7330.849225,4925.609469,5117.472852,3737.183613,2227.594141
mz1440,243076.6198,224351.1146,225962.9491,225659.4546,221623.9756,212706.0871,175355.3016,186084.637,184435.1469,353460.9117,256391.0995,117547.5478,265699.8871,190547.9696,306228.3935,239905.7758,273657.9483,273275.9097,218982.3771,361389.0818,207390.8274,321109.1128,216268.3964,110230.0275,4892.16162,271173.0308,259990.8098,323242.1194,10337.46988,374101.2415,286600.4866,85084.0331,252404.2816,152635.5646,249742.7883,142088.8568,213547.8333,426186.6526,146535.4542,280104.6733,204302.5876,204391.0458,299351.1172,67003.91016,265543.4783,152604.9956,367373.738,309522.4352,293365.9088,222017.6139,207368.2448,280164.7649,170849.955,79159.56355,76612.04754,58779.6146,198620.7165,189127.0493,196624.0957,307625.1642,111150.7535,215026.3887,233605.0146,49767.55426,134623.2388,173356.2961,80135.05076,124731.8202,134325.2887,369734.4357,199230.1685,132209.4296,109405.1934,107117.0558,15096.12771,70489.66906,161600.13,196114.8739,253143.8739,181273.5631,170693.471,175968.1959,199334.7111,132416.1973,134347.2076,152036.6834,184210.8203,125837.3118,144653.4251,161037.1387,149231.677,147770.112,213633.4136,58930.23518,127676.8005,110774.2377,131339.061,157475.3145,164382.7995,296280.9002,113928.7937,121384.8547
mz1441,149705.8481,118855.3561,125618.0895,101358.8969,136007.6888,128936.0591,132296.2631,81478.83,105240.8279,250658.7905,138791.803,158572.097,193795.4442,161459.1567,66377.66626,136361.8221,175024.0611,170480.804,144711.6406,173333.2029,149339.2085,109606.4109,128964.9331,151805.1902,88155.73104,95354.99437,123475.5699,59498.34521,222931.9522,217566.174,139665.5797,115432.4492,161272.9773,129582.3738,152441.3471,89499.3906,109143.5109,111726.7409,124267.4459,175781.8028,131449.6457,199718.165,167156.1008,150773.5139,207708.518,152728.146,120378.3074,55204.40953,175324.4197,120288.4195,95715.92878,191264.4796,121492.4252,89465.61608,72089.48173,133487.6686,152856.624,110713.193,127117.6191,144214.94,108979.0535,132205.6934,115179.7427,89682.99946,114662.8238,97837.34659,130331.4203,113543.0632,146546.2956,101852.2225,149295.5854,98095.32655,82176.96656,114896.0685,114889.7335,105411.7012,122630.9481,135894.374,99280.00467,107672.051,93842.76443,124864.6657,126512.1058,125759.8635,127838.0733,107385.1221,104430.3538,35182.36842,86792.90556,115421.8393,151240.2445,120874.9611,99320.25419,113142.1653,107877.5922,122930.635,127065.053,128807.2967,133748.3236,93492.24375,104738.7941,148107.2085
mz1442,15102.86761,14390.85756,14177.04265,13490.33532,11516.93648,13578.66864,14295.66694,13056.9517,15986.68721,5777.030039,25703.74353,19920.66899,12174.70047,18573.60779,10888.89669,22321.51383,20172.53061,11541.99832,18207.23445,1913.991243,7290.105586,5419.748545,19633.79,12657.02585,10408.9671,7078.734587,10125.33714,7318.71648,5230.019743,2722.793298,15047.96085,21034.12271,14033.4483,14704.47097,3290.684333,14725.69752,5788.620467,4801.655918,15955.38507,9878.56037,9177.023348,8490.953259,16924.96456,29753.86102,10065.59802,11694.05358,2302.532419,5443.24333,18294.05105,18676.83047,18441.22855,4704.147497,16699.91469,16778.26213,26064.48298,16705.86703,18719.72871,14752.2723,18332.01647,2341.618125,8447.365342,7313.42403,11941.32129,23761.7815,23237.50914,11419.14582,41562.54122,17578.16578,21714.48205,22188.43755,35467.12579,22359.52685,14905.1022,17591.60337,21416.94551,36802.06059,15535.09683,26501.89426,19684.82338,29812.70928,27975.30398,13117.7032,11188.70436,9674.593048,12074.29916,16949.99186,16044.55077,16881.10711,18274.39746,12844.39018,18588.84565,16205.94046,13139.58926,17390.85571,14880.73025,14076.23712,34682.72063,19830.53809,14062.43918,14990.78058,12953.64642,29620.70859
mz1443,415477.5172,267239.5144,436959.66,438967.4629,270828.1897,387793.4711,442246.6095,513412.3358,359962.8556,41490.92802,592014.3301,155555.4114,306526.3584,513951.7598,289764.6437,528612.5996,363483.1391,667087.4693,542247.6537,53205.77063,308540.9342,213669.8151,369976.1161,229524.7919,216753.4455,97107.42381,411257.8095,125632.0735,54137.41737,112208.7044,122481.7078,521242.1953,337403.6475,199317.2511,53100.81152,585762.1957,399429.6076,440141.2583,282617.8751,227199.1824,533225.4804,308952.7557,480996.6984,1061009.292,377919.6672,377140.0829,104116.3691,58421.83813,542875.5906,389636.623,659264.724,60111.62332,477760.1068,417920.8372,420206.4344,449906.2322,484292.032,366349.624,408598.5169,75555.58423,446480.5443,346719.4773,230555.5509,580569.0842,630610.5942,325164.6374,651449.5014,324202.0426,610578.4481,977419.249,438356.3507,210892.8573,370102.3655,178825.6949,355407.0299,305596.1637,372743.7671,263504.7156,391914.341,233108.0929,418928.6601,413935.2457,225409.1426,326754.7896,222399.0125,201270.9283,243566.3984,134228.1756,351486.2513,181065.0727,426527.1837,198768.6136,165251.6417,259607.4706,351446.4365,199165.4049,418078.9468,356454.5086,390978.0621,523088.5546,287646.6649,614525.2051
mz1444,8578.563516,8072.821652,14178.47637,8074.158047,9128.666602,10469.98535,14341.94151,9492.371174,14744.53057,10277.52993,9975.605269,8668.390313,16900.23955,9134.834287,9663.861461,13424.80306,16220.00573,16200.32481,18865.99,5323.513657,14988.78225,4837.074258,14378.24732,8996.530312,12329.43023,8562.213656,13097.16757,6275.687788,9766.23596,5060.928015,9616.346374,14508.27668,10788.58084,12532.42744,3948.423409,9947.775234,7777.698412,7547.810999,8671.297002,7184.308222,9720.419062,5974.740586,13016.55886,13623.36775,3525.267012,11999.65592,5411.39139,3733.532637,12987.25904,11417.92289,13660.69555,5582.556106,20073.7497,5999.196035,12390.05701,11033.28918,18337.65984,9668.582363,6951.941016,5430.389806,16629.11281,7065.802829,10171.07545,13488.62148,18197.9926,16362.66335,19063.67078,12491.91835,12838.1435,13827.91428,12538.40918,17950.64285,9428.342109,13957.58097,13779.82055,14653.91906,15136.51237,14416.02755,5575.429613,12883.33084,3621.140273,10337.94082,8206.664062,16769.40088,12309.56483,11752.18664,17095.96694,10567.43213,18803.19455,12492.13936,16778.58191,13255.04027,11532.88467,10138.90079,13043.6693,17721.53806,20063.91106,10596.69132,14428.70122,13781.99611,12729.15771,20408.06076
mz1445,18684.5677,17039.89855,17452.20541,16479.19265,19875.82229,15141.15656,17117.25285,21438.85694,21381.37691,1558.469016,5500.287534,5759.453792,3377.446881,7916.136368,7895.298701,5968.29215,7207.859968,4017.038862,8239.520076,671.8698313,7786.845376,3822.386403,4612.022387,8007.780075,8164.143691,3548.110657,4948.901882,3911.918787,3648.986245,1413.951162,5309.413301,28781.46227,20214.48799,29864.41383,8045.025324,51762.2423,16586.42293,6996.815977,18489.19238,5631.520582,12696.34078,10566.54042,11583.98684,12991.92961,10843.98667,17140.79853,2772.327491,5635.586063,9645.34448,14718.55058,15005.57238,6643.413189,15514.47959,12411.29859,12587.85895,24435.44074,12497.82567,12458.09353,12029.75025,6981.829467,14120.65718,12319.93588,17744.67697,15544.55801,18721.24132,17495.60881,13397.47547,31053.07275,19416.05619,14889.23743,26892.32079,25994.49503,15719.62078,20637.36006,27052.15854,27909.82195,18831.24527,17049.789,32119.00398,20275.52191,28995.40969,21109.56398,17266.94906,27404.85609,30047.87922,20061.9916,17887.75222,22778.90401,33675.91058,36033.0409,21850.20586,22163.72344,24799.40672,30758.05794,48717.40127,19049.04397,19549.8856,18629.47424,25940.03057,30769.30331,14352.03045,13020.5257
mz1446,38114.84429,46150.22411,16388.27332,35063.4405,44883.82085,37339.80904,34701.89573,36058.37261,25561.77209,8431.580273,39713.48945,4709.52457,33696.1775,33969.04515,21158.46422,21016.24094,40570.76493,38819.1011,48249.3375,4091.378397,31080.91956,15225.58407,22653.52902,19505.99645,14351.31185,19578.92161,28860.98034,11551.52846,13487.865,14300.43179,7521.684324,35133.92,27950.69444,29673.87281,20032.87487,29169.70953,11116.03632,20535.50253,16773.63005,12633.47991,31264.69698,24153.71235,18193.72031,50303.21501,22348.2312,36930.89169,10004.01572,7843.120642,40985.85695,47127.82057,42239.41407,3425.999985,45582.86223,38633.6808,22772.26507,50402.0918,43945.87091,39894.25569,24368.41878,8916.831836,43260.68553,15564.17001,13535.63897,60101.95179,67470.57759,52296.7327,14954.14762,45833.76198,45147.72421,58676.54489,50178.73509,29087.91588,44752.76911,19975.24915,24737.35878,41925.56252,45910.53703,30854.05573,67713.91638,16405.89002,67020.72848,29284.35796,5779.574962,23624.80327,71132.79204,20165.32127,39381.99658,18938.96545,19922.12007,8782.125996,53470.65525,51103.88287,22326.34072,39796.9166,59261.94839,42369.46969,52672.08582,36424.80132,27913.36948,42748.1993,37545.99172,37971.51786
mz1447,530817.77,502464.7762,499686.5878,504149.1899,506202.1257,504446.0159,513149.4775,604072.9487,604131.7779,45692.29544,710053.8672,500405.9734,520420.7631,664032.5017,304211.7327,552475.6238,520023.8841,776021.86,674532.2259,103216.9411,656411.1098,305889.0939,534764.5345,628236.3013,397881.0614,364835.6672,472473.5489,374107.1609,355475.6409,103379.6164,253777.9984,760549.1182,564766.721,528129.2916,128935.9688,493647.9413,246024.0498,282017.1438,489017.4457,345911.9821,476888.663,492887.6194,471454.0863,656700.2917,381701.2264,658292.835,86104.4373,211895.0878,375139.0462,760756.8695,320890.2322,293584.0611,600125.0829,629953.7609,703427.6329,695342.6815,535736.4863,465455.5481,466824.5391,201785.002,488388.9558,324382.2427,396621.4027,575394.0127,807326.8977,484700.4331,546114.2528,625813.4808,697130.905,730343.9523,618363.0569,511734.9694,755496.5401,564304.3668,466578.3072,457413.901,521057.2581,388295.4409,578502.4163,528078.316,460178.409,629744.7233,512830.1734,595138.5868,514295.7073,398165.4812,588648.1994,536671.5539,510438.0011,553713.0498,724208.051,414934.9877,506117.8479,509866.9589,497325.7657,637399.3022,669778.6181,535625.0697,498755.5753,345522.9186,423226.6359,589799.2567
mz1448,10417.54308,10536.52112,11572.52007,9316.485327,11490.69151,11348.8771,11302.51945,11931.1816,13098.13526,116.5409357,14026.13354,10254.52974,16537.15799,14823.13825,3475.811625,28538.05596,13387.59205,19996.04789,16827.06965,5714.552452,3681.5744,9438.225557,9361.77123,6154.106401,9560.595628,8051.953521,7402.303323,1548.870725,1413.490297,2663.180443,8809.968749,19343.1302,11734.42817,12005.74734,7714.012444,12163.26782,7919.097598,6384.096593,9516.110329,4567.686007,12544.50326,2206.682996,9335.790791,8092.239276,1545.46673,6613.470121,0,148.8629717,8182.477354,14101.56088,3333.730095,2969.631299,15086.78602,2867.139018,12977.58028,17546.46696,0,18509.23246,2125.443504,0,11376.52667,570.1515308,5721.506888,10712.36859,6926.946816,15753.84215,11193.96728,9281.641126,18672.15,6104.260734,11159.4458,12203.2057,6116.23374,9665.381602,8443.83884,10296.11159,7170.631044,6572.55939,9623.909588,18704.57461,6426.645739,9220.245586,23233.19808,11198.42719,19762.71223,13489.54969,27537.2151,18173.24124,17359.63157,8233.606113,5693.964462,5768.600871,13442.88464,4832.409711,7363.765956,8742.996712,23300.94239,13172.58375,13287.10717,10570.18345,11921.68841,6359.651603
mz1449,10100.47113,9714.502052,10517.81459,8340.05423,9192.639548,9918.772332,9308.49093,9905.641291,8858.13293,381.1357462,3362.040037,5794.061561,11529.91994,6945.692819,10173.33134,4522.646173,5973.258554,11138.79937,9380.406318,5795.142676,11672.95072,10835.60596,11491.53637,8871.101371,10446.14982,4223.175415,9183.674186,6934.876338,7772.015191,8469.774416,6344.0432,7853.18625,7115.804209,7332.800986,748.540959,10833.69023,1525.530417,9416.196882,7266.078867,7721.796851,6586.408954,8229.819411,3468.349211,8780.098711,8309.324256,8145.229432,4157.9949,6721.094762,8092.9536,7532.844838,7251.43581,6099.618588,5974.727839,14359.56067,6972.616113,12839.21883,9151.937871,5638.115008,7990.877413,5190.379179,8088.43043,9177.320931,5968.307297,10996.98503,11196.39361,9917.844102,7643.150801,8075.441117,5883.6375,12461.72334,12084.19224,6435.248711,3631.429775,6169.859238,4942.870273,7995.350977,12382.16484,4112.407178,22060.72008,7201.598438,7493.552489,11833.15656,7028.742558,12276.7841,6930.074376,7011.294903,20867.24978,3894.394788,34272.08824,6344.670463,7407.41767,10063.04837,6675.229391,16991.91411,22222.33567,10079.94304,9174.754403,8657.138249,5411.69417,7957.227188,4112.456979,6050.000656
mz1450,21220.24681,23722.6204,13149.50366,20443.30763,16647.91715,15557.10076,13814.92197,13711.85151,15459.75144,55332.90628,7627.307874,19269.19423,20640.63811,8724.078839,23291.44895,15691.9668,7978.077828,14344.05887,7267.344587,39465.64784,12154.50903,19705.10529,12416.33271,14805.0896,40826.59796,9485.241797,7488.463711,22713.55778,25030.7016,26749.37342,8427.77656,8111.747407,44313.66242,16437.46719,9692.904141,9272.266735,13351.33737,15705.80899,16058.41394,31474.49541,13276.21785,17557.67487,10935.38671,4185.897598,8855.875547,9122.359652,43139.71243,35664.54513,11158.30272,11531.97828,7238.015975,18008.51208,6849.511133,8455.293398,13833.29006,4487.333219,22323.80534,11423.02105,11740.09058,16510.7175,7000.020555,12658.32391,8102.459313,9922.772983,24866.39728,9778.709257,7482.649127,9477.089692,3210.992982,8829.840019,10408.37933,16383.91926,6732.450614,13353.60221,12865.95525,13965.33759,15524.60255,8651.684655,12347.72599,17702.43208,20290.57197,7527.061055,18534.84153,4818.30293,10243.29964,15547.85246,31714.46269,8075.165036,9882.745759,17019.91032,8685.777633,9439.468809,15247.0836,5793.767127,33050.86085,13441.61414,6717.369443,6417.640677,5306.218595,10746.00131,9856.147934,18232.67646
